game_id,created_by,home_team_id,away_team_id,home_score,away_score
1872,,23,24,4,11
1884,,23,24,7,0
1885,,23,24,3,0
1886,,23,24,6,0
1919,,23,24,4,2
1920,,23,24,5,4
1921,,23,24,12,3
2071,,25,24,3,11
2072,,25,24,5,1
2073,,25,24,8,5
2074,,25,24,5,7
2139,,26,24,5,1
2140,,26,24,4,0
2141,,26,24,5,3
2142,,26,24,7,1
2253,,27,24,9,1
2254,,27,24,5,6
2255,,27,24,6,0
2308,,28,24,10,2
2309,,28,24,4,0
2310,,28,24,0,5
2311,,28,24,2,5
2382,,29,24,6,3
2383,,29,24,3,1
2384,,29,24,1,2
2385,,29,24,4,0
2386,,29,24,6,5
2426,,29,24,3,2
2427,,29,24,3,2
2428,,29,24,5,4
2429,,29,24,4,2
